1440.699951172,6e-08
1440.739990234,6.4e-08
1440.780029297,7.5e-08
1440.820068359,6.1e-08
1440.859985352,7e-08
1440.899902344,5.1e-08
1440.939941406,6.4e-08
1440.979980469,4.7e-08
1441.020019531,6.3e-08
1441.060058594,8.5e-08
1441.100097656,5.4e-08
1441.139892578,6.8e-08
1441.179931641,6e-08
1441.219970703,5.4e-08
1441.260009766,6.4e-08
1441.300048828,5.3e-08
1441.340087891,4.2e-08
1441.380004883,6.7e-08
1441.419921875,8e-08
1441.459960938,7.9e-08
1441.5,7.5e-08
1441.540039062,1.06e-07
1441.580078125,6.7e-08
1441.619995117,7.2e-08
1441.659912109,8.2e-08
1441.699951172,6.3e-08
1441.739990234,6.1e-08
1441.780029297,6.6e-08
1441.820068359,7.9e-08
1441.859985352,7.5e-08
1441.900024414,8.9e-08
1441.939941406,8.6e-08
1441.979980469,7.6e-08
1442.020019531,7.9e-08
1442.060058594,1.06e-07
1442.099975586,7.8e-08
1442.140014648,8.4e-08
1442.179931641,9.8e-08
1442.219970703,8.4e-08
1442.260009766,7.7e-08
1442.300048828,8.5e-08
1442.33996582,7.7e-08
1442.380004883,9.7e-08
1442.419921875,8.9e-08
1442.459960938,8.2e-08
1442.5,8.1e-08
1442.540039062,8.7e-08
1442.579956055,7.7e-08
1442.619995117,1e-07
1442.66003418,1.01e-07
1442.699951172,8.3e-08
1442.739990234,7.2e-08
1442.780029297,1.15e-07
1442.820068359,1.02e-07
1442.859985352,1.12e-07
1442.900024414,5.8e-08
1442.939941406,7e-08
1442.979980469,1.05e-07
1443.020019531,1.03e-07
1443.060058594,6.7e-08
1443.099975586,8.9e-08
1443.140014648,1.28e-07
1443.180053711,9.7e-08
1443.219970703,7.4e-08
1443.260009766,1.04e-07
1443.300048828,9.7e-08
1443.33996582,1.06e-07
1443.380004883,1.13e-07
1443.420043945,1.16e-07
1443.459960938,9.7e-08
1443.5,8.9e-08
1443.540039062,1e-07
1443.579956055,9.2e-08
1443.619995117,9.9e-08
1443.66003418,1.11e-07
1443.699951172,1.05e-07
1443.739990234,1.12e-07
1443.780029297,1.24e-07
1443.819946289,9.4e-08
1443.859985352,9.9e-08
1443.900024414,1.08e-07
1443.940063477,1.21e-07
1443.979980469,1.2e-07
1444.020019531,8.5e-08
1444.059936523,1.03e-07
1444.099975586,1.28e-07
1444.140014648,9.5e-08
1444.180053711,1.08e-07
1444.219970703,1.13e-07
1444.260009766,9.4e-08
1444.299926758,9.3e-08
1444.33996582,1.18e-07
1444.380004883,1.44e-07
1444.420043945,1.08e-07
1444.460083008,1.21e-07
1444.5,9.8e-08
1444.539916992,1.03e-07
1444.579956055,1.1e-07
1444.619995117,1.15e-07
1444.66003418,1.17e-07
1444.700073242,1.14e-07
1444.739990234,9.8e-08
1444.780029297,1.15e-07
1444.819946289,1.12e-07
1444.859985352,1.11e-07
1444.900024414,1.16e-07
1444.940063477,9.4e-08
1444.979980469,1.11e-07
1445.020019531,1.25e-07
1445.059936523,1.04e-07
1445.099975586,1.11e-07
1445.140014648,1.1e-07
1445.180053711,1.14e-07
1445.220092773,1.19e-07
1445.260009766,9.8e-08
1445.299926758,1.05e-07
1445.33996582,1.25e-07
1445.380004883,1.29e-07
1445.420043945,1.14e-07
1445.460083008,1e-07
1445.5,1.18e-07
1445.539916992,1.3e-07
1445.579956055,9.5e-08
1445.619995117,1.25e-07
1445.66003418,9.1e-08
1445.700073242,1.26e-07
1445.740112305,1.24e-07
1445.779907227,9.1e-08
1445.819946289,8.9e-08
1445.859985352,1e-07
1445.900024414,1.35e-07
1445.940063477,1.04e-07
1445.980102539,1.12e-07
1446.019897461,7.8e-08
1446.059936523,1.08e-07
1446.099975586,1.38e-07
1446.140014648,1.04e-07
1446.180053711,1.09e-07
1446.220092773,1.22e-07
1446.259887695,9.9e-08
1446.299926758,1.24e-07
1446.33996582,1.17e-07
1446.380004883,1.39e-07
1446.420043945,1.24e-07
1446.460083008,1.13e-07
1446.5,1.33e-07
1446.539916992,1.38e-07
1446.579956055,1.28e-07
1446.619995117,1.02e-07
1446.66003418,1.17e-07
1446.700073242,1.27e-07
1446.739990234,1.36e-07
1446.779907227,1.15e-07
1446.819946289,1.15e-07
1446.859985352,1.23e-07
1446.900024414,1.24e-07
1446.940063477,1.08e-07
1446.979980469,1.19e-07
1447.020019531,1.32e-07
1447.059936523,1.18e-07
1447.099975586,1.32e-07
1447.140014648,1.12e-07
1447.180053711,1.37e-07
1447.219970703,1.25e-07
1447.260009766,1.37e-07
1447.299926758,1.26e-07
1447.33996582,1.25e-07
1447.380004883,1.37e-07
1447.420043945,1.29e-07
1447.460083008,1.46e-07
1447.5,1.35e-07
1447.539916992,1.21e-07
1447.579956055,1.19e-07
1447.619995117,1.27e-07
1447.66003418,1.34e-07
1447.700073242,1.47e-07
1447.739990234,1.39e-07
1447.780029297,1.43e-07
1447.819946289,1.07e-07
1447.859985352,1.36e-07
1447.900024414,1.29e-07
1447.940063477,1.56e-07
1447.979980469,1.19e-07
1448.020019531,1.48e-07
1448.059936523,1.1e-07
1448.099975586,1.58e-07
1448.140014648,1.34e-07
1448.180053711,1.22e-07
1448.219970703,1.17e-07
1448.260009766,1.44e-07
1448.300048828,1.38e-07
1448.33996582,1.4e-07
1448.380004883,1.23e-07
1448.420043945,1.44e-07
1448.459960938,1.31e-07
1448.5,1.41e-07
1448.540039062,1.27e-07
1448.579956055,1.02e-07
1448.619995117,1.61e-07
1448.66003418,1.5e-07
1448.699951172,1.4e-07
1448.739990234,1.21e-07
1448.780029297,1.18e-07
1448.819946289,1.25e-07
1448.859985352,1e-07
1448.900024414,1.29e-07
1448.939941406,1.19e-07
1448.979980469,1.36e-07
1449.020019531,1.24e-07
1449.060058594,1.24e-07
1449.099975586,1.4e-07
1449.140014648,1.38e-07
1449.179931641,1.55e-07
1449.219970703,1.21e-07
1449.260009766,1.52e-07
1449.300048828,1.14e-07
1449.33996582,1.38e-07
1449.380004883,1.19e-07
1449.420043945,1.33e-07
1449.459960938,1.26e-07
1449.5,1.58e-07
1449.540039062,1.27e-07
1449.580078125,1.35e-07
1449.619995117,1.17e-07
1449.66003418,1.29e-07
1449.699951172,1.31e-07
1449.739990234,1.41e-07
1449.780029297,1.17e-07
1449.820068359,1.41e-07
1449.859985352,1.23e-07
1449.900024414,1.26e-07
1449.939941406,1.11e-07
1449.979980469,1.29e-07
1450.020019531,1.37e-07
1450.060058594,1.39e-07
1450.099975586,1.15e-07
1450.140014648,1.12e-07
1450.179931641,1.29e-07
1450.219970703,1.23e-07
1450.260009766,1.26e-07
1450.300048828,1.32e-07
1450.340087891,1.13e-07
1450.380004883,1.31e-07
1450.419921875,1.28e-07
1450.459960938,1.11e-07
1450.5,1.03e-07
1450.540039062,1.22e-07
1450.580078125,1.41e-07
1450.619995117,1.23e-07
1450.659912109,1.4e-07
1450.699951172,1.31e-07
1450.739990234,1.22e-07
1450.780029297,1.25e-07
1450.820068359,1.25e-07
1450.860107422,1.22e-07
1450.899902344,1.19e-07
1450.939941406,1.21e-07
1450.979980469,9.9e-08
1451.020019531,1e-07
1451.060058594,9.4e-08
1451.100097656,1.38e-07
1451.139892578,1.2e-07
1451.179931641,1.55e-07
1451.219970703,1.07e-07
1451.260009766,1.05e-07
1451.300048828,1.23e-07
1451.340087891,8.7e-08
1451.380004883,1.06e-07
1451.419921875,1.21e-07
1451.459960938,1.34e-07
1451.5,1.33e-07
1451.540039062,1.24e-07
1451.580078125,1.09e-07
1451.619995117,1.22e-07
1451.659912109,1.01e-07
1451.699951172,1.15e-07
1451.739990234,1.4e-07
1451.780029297,9.8e-08
1451.820068359,1.02e-07
1451.859985352,1.13e-07
1451.899902344,9.4e-08
1451.939941406,1.19e-07
1451.979980469,1.36e-07
1452.020019531,1.6e-07
1452.060058594,1.07e-07
1452.100097656,1.03e-07
1452.140014648,1.19e-07
1452.179931641,1.33e-07
1452.219970703,1.05e-07
1452.260009766,1.24e-07
1452.300048828,1.05e-07
1452.340087891,9.8e-08
1452.380004883,8.9e-08
1452.419921875,1.12e-07
1452.459960938,1.03e-07
1452.5,1.25e-07
1452.540039062,1.3e-07
1452.580078125,1.3e-07
1452.619995117,1.08e-07
1452.659912109,1.27e-07
1452.699951172,1.12e-07
1452.739990234,1.04e-07
1452.780029297,1.04e-07
1452.820068359,7.4e-08
1452.859985352,1.16e-07
1452.900024414,1.01e-07
1452.939941406,1.07e-07
1452.979980469,1e-07
1453.020019531,9.5e-08
1453.060058594,1.08e-07
1453.099975586,7.8e-08
1453.140014648,9.1e-08
1453.179931641,9.2e-08
1453.219970703,1.05e-07
1453.260009766,1e-07
1453.300048828,1.17e-07
