1440.699951172,0.0
1440.739990234,1.1e-08
1440.780029297,1.6e-08
1440.820068359,0.0
1440.859985352,1.6e-08
1440.899902344,0.0
1440.939941406,0.0
1440.979980469,9e-09
1441.020019531,0.0
1441.060058594,0.0
1441.100097656,0.0
1441.139892578,0.0
1441.179931641,0.0
1441.219970703,0.0
1441.260009766,3e-09
1441.300048828,0.0
1441.340087891,1e-08
1441.380004883,9e-09
1441.419921875,0.0
1441.459960938,2.5e-08
1441.5,1.4e-08
1441.540039062,1.5e-08
1441.580078125,2e-08
1441.619995117,2e-08
1441.659912109,9e-09
1441.699951172,1.5e-08
1441.739990234,2.5e-08
1441.780029297,2.7e-08
1441.820068359,2e-08
1441.859985352,2.2e-08
1441.900024414,3.3e-08
1441.939941406,0.0
1441.979980469,1e-08
1442.020019531,1.8e-08
1442.060058594,4e-09
1442.099975586,1.7e-08
1442.140014648,9e-09
1442.179931641,2.4e-08
1442.219970703,2.8e-08
1442.260009766,2e-08
1442.300048828,2.5e-08
1442.33996582,0.0
1442.380004883,2.7e-08
1442.419921875,3.2e-08
1442.459960938,8e-09
1442.5,0.0
1442.540039062,2.7e-08
1442.579956055,2.9e-08
1442.619995117,3.2e-08
1442.66003418,4e-09
1442.699951172,3.4e-08
1442.739990234,2.9e-08
1442.780029297,3.4e-08
1442.820068359,3.9e-08
1442.859985352,1.8e-08
1442.900024414,2.7e-08
1442.939941406,3.6e-08
1442.979980469,2.4e-08
1443.020019531,6.3e-08
1443.060058594,2.9e-08
1443.099975586,4.7e-08
1443.140014648,5.9e-08
1443.180053711,4.6e-08
1443.219970703,5.8e-08
1443.260009766,4.2e-08
1443.300048828,1.9e-08
1443.33996582,4.8e-08
1443.380004883,2.3e-08
1443.420043945,4.2e-08
1443.459960938,5.2e-08
1443.5,3.7e-08
1443.540039062,2.8e-08
1443.579956055,3.4e-08
1443.619995117,6.3e-08
1443.66003418,5.4e-08
1443.699951172,5.5e-08
1443.739990234,4e-08
1443.780029297,4.8e-08
1443.819946289,6.5e-08
1443.859985352,5.5e-08
1443.900024414,5.8e-08
1443.940063477,3.4e-08
1443.979980469,7.7e-08
1444.020019531,4.7e-08
1444.059936523,7.4e-08
1444.099975586,4.4e-08
1444.140014648,5.3e-08
1444.180053711,5e-08
1444.219970703,4.7e-08
1444.260009766,6.8e-08
1444.299926758,6e-08
1444.33996582,5.1e-08
1444.380004883,7.6e-08
1444.420043945,5.3e-08
1444.460083008,6.8e-08
1444.5,4.8e-08
1444.539916992,3.6e-08
1444.579956055,2.8e-08
1444.619995117,5.4e-08
1444.66003418,6e-08
1444.700073242,7.2e-08
1444.739990234,6.3e-08
1444.780029297,5.9e-08
1444.819946289,5.8e-08
1444.859985352,5.8e-08
1444.900024414,7.7e-08
1444.940063477,9.6e-08
1444.979980469,7.3e-08
1445.020019531,5.6e-08
1445.059936523,7.1e-08
1445.099975586,6.8e-08
1445.140014648,8.1e-08
1445.180053711,1.09e-07
1445.220092773,1.03e-07
1445.260009766,8.9e-08
1445.299926758,1.06e-07
1445.33996582,7.6e-08
1445.380004883,9.2e-08
1445.420043945,8.1e-08
1445.460083008,6.9e-08
1445.5,9.8e-08
1445.539916992,1.02e-07
1445.579956055,7.3e-08
1445.619995117,8.3e-08
1445.66003418,6.8e-08
1445.700073242,7.3e-08
1445.740112305,9.1e-08
1445.779907227,8.4e-08
1445.819946289,7.9e-08
1445.859985352,8.8e-08
1445.900024414,4.5e-08
1445.940063477,7.8e-08
1445.980102539,9.5e-08
1446.019897461,1.24e-07
1446.059936523,7.9e-08
1446.099975586,1.03e-07
1446.140014648,1.16e-07
1446.180053711,1.07e-07
1446.220092773,1.02e-07
1446.259887695,1.25e-07
1446.299926758,9.2e-08
1446.33996582,1.06e-07
1446.380004883,1.14e-07
1446.420043945,1.18e-07
1446.460083008,1.23e-07
1446.5,1.32e-07
1446.539916992,9.5e-08
1446.579956055,1.12e-07
1446.619995117,1.12e-07
1446.66003418,1.15e-07
1446.700073242,1.18e-07
1446.739990234,1.24e-07
1446.779907227,1.11e-07
1446.819946289,1.15e-07
1446.859985352,1.1e-07
1446.900024414,1.16e-07
1446.940063477,8.4e-08
1446.979980469,9.4e-08
1447.020019531,1.13e-07
1447.059936523,1.31e-07
1447.099975586,1.2e-07
1447.140014648,1.4e-07
1447.180053711,1.26e-07
1447.219970703,1.29e-07
1447.260009766,1.05e-07
1447.299926758,1.31e-07
1447.33996582,1.22e-07
1447.380004883,1.54e-07
1447.420043945,1.37e-07
1447.460083008,1.4e-07
1447.5,1.38e-07
1447.539916992,1.49e-07
1447.579956055,1.43e-07
1447.619995117,1.42e-07
1447.66003418,1.48e-07
1447.700073242,1.28e-07
1447.739990234,1.55e-07
1447.780029297,1.19e-07
1447.819946289,1.41e-07
1447.859985352,1.38e-07
1447.900024414,1.54e-07
1447.940063477,1.31e-07
1447.979980469,1.34e-07
1448.020019531,1.26e-07
1448.059936523,1.42e-07
1448.099975586,1.3e-07
1448.140014648,1.55e-07
1448.180053711,1.46e-07
1448.219970703,1.44e-07
1448.260009766,1.29e-07
1448.300048828,1.38e-07
1448.33996582,1.39e-07
1448.380004883,1.47e-07
1448.420043945,1.5e-07
1448.459960938,1.49e-07
1448.5,1.61e-07
1448.540039062,1.6e-07
1448.579956055,1.86e-07
1448.619995117,1.84e-07
1448.66003418,1.75e-07
1448.699951172,1.6e-07
1448.739990234,1.66e-07
1448.780029297,1.79e-07
1448.819946289,1.61e-07
1448.859985352,1.72e-07
1448.900024414,1.49e-07
1448.939941406,1.59e-07
1448.979980469,1.71e-07
1449.020019531,1.39e-07
1449.060058594,1.49e-07
1449.099975586,1.66e-07
1449.140014648,1.38e-07
1449.179931641,1.73e-07
1449.219970703,1.82e-07
1449.260009766,1.65e-07
1449.300048828,1.67e-07
1449.33996582,1.62e-07
1449.380004883,1.85e-07
1449.420043945,1.55e-07
1449.459960938,1.82e-07
1449.5,1.82e-07
1449.540039062,1.77e-07
1449.580078125,1.87e-07
1449.619995117,1.94e-07
1449.66003418,2.16e-07
1449.699951172,1.85e-07
1449.739990234,1.89e-07
1449.780029297,1.95e-07
1449.820068359,1.8e-07
1449.859985352,1.85e-07
1449.900024414,1.98e-07
1449.939941406,2.18e-07
1449.979980469,2.05e-07
1450.020019531,1.95e-07
1450.060058594,1.88e-07
1450.099975586,1.77e-07
1450.140014648,2.02e-07
1450.179931641,2.28e-07
1450.219970703,1.99e-07
1450.260009766,1.83e-07
1450.300048828,1.95e-07
1450.340087891,1.86e-07
1450.380004883,1.91e-07
1450.419921875,1.93e-07
1450.459960938,1.86e-07
1450.5,1.88e-07
1450.540039062,2e-07
1450.580078125,1.88e-07
1450.619995117,1.9e-07
1450.659912109,1.95e-07
1450.699951172,1.91e-07
1450.739990234,1.98e-07
1450.780029297,2.17e-07
1450.820068359,2e-07
1450.860107422,1.74e-07
1450.899902344,2.05e-07
1450.939941406,2.3e-07
1450.979980469,2.15e-07
1451.020019531,2.13e-07
1451.060058594,2.04e-07
1451.100097656,2.04e-07
1451.139892578,2.19e-07
1451.179931641,1.96e-07
1451.219970703,1.97e-07
1451.260009766,2.27e-07
1451.300048828,2.24e-07
1451.340087891,1.91e-07
1451.380004883,2.36e-07
1451.419921875,2.24e-07
1451.459960938,2.21e-07
1451.5,2.57e-07
1451.540039062,2.28e-07
1451.580078125,2.27e-07
1451.619995117,2.49e-07
1451.659912109,2.2e-07
1451.699951172,2.1e-07
1451.739990234,2.09e-07
1451.780029297,2.44e-07
1451.820068359,2.28e-07
1451.859985352,2.24e-07
1451.899902344,2.39e-07
1451.939941406,2.34e-07
1451.979980469,2.2e-07
1452.020019531,2.14e-07
1452.060058594,2.1e-07
1452.100097656,2.34e-07
1452.140014648,2.45e-07
1452.179931641,2.31e-07
1452.219970703,2.32e-07
1452.260009766,2.34e-07
1452.300048828,2.4e-07
1452.340087891,2.28e-07
1452.380004883,2.44e-07
1452.419921875,2.27e-07
1452.459960938,2.61e-07
1452.5,2.3e-07
1452.540039062,2.24e-07
1452.580078125,2.46e-07
1452.619995117,2.42e-07
1452.659912109,2.44e-07
1452.699951172,2.37e-07
1452.739990234,2.53e-07
1452.780029297,2.38e-07
1452.820068359,2.15e-07
1452.859985352,2.57e-07
1452.900024414,2.3e-07
1452.939941406,2.28e-07
1452.979980469,2.19e-07
1453.020019531,2.43e-07
1453.060058594,2.47e-07
1453.099975586,2.28e-07
1453.140014648,2.61e-07
1453.179931641,2.37e-07
1453.219970703,2.49e-07
1453.260009766,2.58e-07
1453.300048828,2.36e-07
1453.33996582,2.55e-07
1453.380004883,2.28e-07
1453.420043945,2.52e-07
1453.459960938,2.44e-07
1453.5,2.41e-07
1453.540039062,2.44e-07
1453.579956055,2.56e-07
1453.619995117,2.73e-07
1453.66003418,2.4e-07
1453.699951172,2.57e-07
1453.739990234,2.56e-07
1453.780029297,2.65e-07
1453.819946289,2.62e-07
1453.859985352,2.69e-07
1453.900024414,2.47e-07
1453.939941406,2.78e-07
1453.979980469,2.6e-07
