1440.699951172,3.1e-08
1440.739990234,3.5e-08
1440.780029297,4e-09
1440.820068359,3.4e-08
1440.859985352,2.7e-08
1440.899902344,7e-09
1440.939941406,6e-09
1440.979980469,0.0
1441.020019531,3.3e-08
1441.060058594,1.4e-08
1441.100097656,3.3e-08
1441.139892578,1.7e-08
1441.179931641,1.4e-08
1441.219970703,0.0
1441.260009766,1.2e-08
1441.300048828,2.8e-08
1441.340087891,1.7e-08
1441.380004883,1.4e-08
1441.419921875,6e-09
1441.459960938,2.1e-08
1441.5,1.3e-08
1441.540039062,3e-09
1441.580078125,5e-09
1441.619995117,1.9e-08
1441.659912109,1.9e-08
1441.699951172,1.3e-08
1441.739990234,7e-09
1441.780029297,2.4e-08
1441.820068359,2.6e-08
1441.859985352,3.3e-08
1441.900024414,5e-09
1441.939941406,1.9e-08
1441.979980469,1.8e-08
1442.020019531,1.5e-08
1442.060058594,3e-09
1442.099975586,1.2e-08
1442.140014648,3.6e-08
1442.179931641,1.4e-08
1442.219970703,6e-09
1442.260009766,1.5e-08
1442.300048828,2.6e-08
1442.33996582,6e-09
1442.380004883,0.0
1442.419921875,1.8e-08
1442.459960938,2e-08
1442.5,1.7e-08
1442.540039062,1.6e-08
1442.579956055,7e-09
1442.619995117,1.9e-08
1442.66003418,1.5e-08
1442.699951172,2e-08
1442.739990234,3e-09
1442.780029297,1.8e-08
1442.820068359,1.7e-08
1442.859985352,1.7e-08
1442.900024414,1.5e-08
1442.939941406,2.6e-08
1442.979980469,1.7e-08
1443.020019531,1.9e-08
1443.060058594,3e-08
1443.099975586,2.1e-08
1443.140014648,1.2e-08
1443.180053711,3e-08
1443.219970703,1.4e-08
1443.260009766,9e-09
1443.300048828,1.7e-08
1443.33996582,1.1e-08
1443.380004883,1.8e-08
1443.420043945,2.2e-08
1443.459960938,1e-08
1443.5,3.7e-08
1443.540039062,4.3e-08
1443.579956055,3e-08
1443.619995117,0.0
1443.66003418,1.3e-08
1443.699951172,2.4e-08
1443.739990234,1.2e-08
1443.780029297,1.8e-08
1443.819946289,2.4e-08
1443.859985352,2.6e-08
1443.900024414,2.3e-08
1443.940063477,2.1e-08
1443.979980469,4.4e-08
1444.020019531,2.6e-08
1444.059936523,1.9e-08
1444.099975586,8e-09
1444.140014648,2.9e-08
1444.180053711,3.4e-08
1444.219970703,1.8e-08
1444.260009766,9e-09
1444.299926758,3e-08
1444.33996582,3.2e-08
1444.380004883,3.4e-08
1444.420043945,0.0
1444.460083008,1.9e-08
1444.5,1.4e-08
1444.539916992,2.5e-08
1444.579956055,3.7e-08
1444.619995117,3.6e-08
1444.66003418,2.7e-08
1444.700073242,1.7e-08
1444.739990234,6e-09
1444.780029297,3e-08
1444.819946289,9e-09
1444.859985352,3e-08
1444.900024414,1.4e-08
1444.940063477,1.7e-08
1444.979980469,3.9e-08
1445.020019531,4.7e-08
1445.059936523,0.0
1445.099975586,1.4e-08
1445.140014648,2.6e-08
1445.180053711,2.1e-08
1445.220092773,2.9e-08
1445.260009766,2e-08
1445.299926758,2.6e-08
